id,tweet_id,H1,H2,H3,I1,I2,I3,hostility_set1,identity_set1,hostility_set2,identity_set2,hostility_set3,identity_set3
1253,1285683391032164355,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1959,1285691388680691713,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1251,1285696696895381509,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
257,1286552904178991105,hostile,hostile,not hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
1456,1286557461076475905,not hostile,hostile,not hostile,none,gender,none,not hostile,none,not hostile,none,not hostile,none
2682,1286566082829004803,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2679,1286569120155209729,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2634,1286573044190806017,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2669,1286579121305169921,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
985,1286592526045130752,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1859,1286592729401655298,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2633,1286595766576992256,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2666,1286598564316090368,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
989,1286599434047041538,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2661,1286599707209474049,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
966,1286601277347106816,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
305,1286604127318016000,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
979,1286605021094846466,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
256,1286606787391696896,hostile,hostile,not hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
2677,1286627828319039490,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2662,1286634440999841793,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2640,1286635386597498886,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2646,1286636694439997441,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2648,1286642270301716480,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2665,1286672598621982720,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
965,1286674598076076044,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1905,1286686980982571010,not hostile,not hostile,not hostile,gender,gender,gender,not hostile,none,not hostile,none,not hostile,none
2645,1286706244716302336,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2658,1286706716978155520,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2649,1286708811844247553,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3251,1286717217598582784,not hostile,not hostile,not hostile,race,race,race,not hostile,none,not hostile,none,not hostile,none
970,1286723123904225281,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
566,1286727260356190209,hostile,hostile,hostile,none,none,religion,hostile,none,hostile,none,hostile,none
2683,1286774433860943872,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2689,1286779910007205889,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
492,1286789661571141632,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
978,1297442933537374209,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
976,1297447394070732801,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
3261,1297474541795581953,hostile,hostile,hostile,none,race,none,hostile,none,hostile,race,hostile,race
2651,1297486709605765122,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
528,1297511448441233408,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
971,1297515498758909953,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1347,1297531426112524288,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
968,1297539235801702402,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
990,1297543847531237383,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
983,1297544417977434112,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2688,1297561414656196611,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1349,1297567931778371584,hostile,hostile,hostile,race,race,race,hostile,race,hostile,race,hostile,race
3288,1297586245917380608,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2650,1297586611190988800,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2668,1297593658129231874,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2667,1297598808474476544,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2641,1297605467213045769,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
558,1297607548665827333,hostile,hostile,hostile,none,none,race,hostile,none,hostile,none,hostile,none
986,1297624830553067520,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
559,1297644056202313729,hostile,hostile,hostile,none,none,race,hostile,none,hostile,none,hostile,none
984,1297647630651097099,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1915,1297682840704946176,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1990,1304703909877948418,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1718,1304708076860301312,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1991,1304708940748541952,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
147,1304714881782951937,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1994,1304717483899842566,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
124,1304726946903994368,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1817,1304727669167325185,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1730,1304727860410822658,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1674,1304728291836932097,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
136,1304732535503585282,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1743,1304733947960664065,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
577,1304748082408689665,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
140,1304758383833157632,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
581,1304763762788962305,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
574,1304772547838464007,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
573,1304787928179240966,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
151,1304794646061686787,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1746,1304814233964752896,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
1715,1304817542402379777,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
150,1304817658601275395,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
121,1304854821338578944,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1695,1304858665673949184,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
127,1304863287818047488,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1740,1304863559323705351,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
570,1304881424013709312,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2322,1305410527716311042,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
306,1305426696884170752,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
1841,1305445038265118725,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2308,1305466336890454016,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2345,1305470823751462913,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
1332,1305471939901829120,hostile,hostile,hostile,race,race,race,not hostile,none,hostile,race,hostile,race
788,1305496533698260998,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
2378,1305502858423533568,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
488,1305522042960334854,hostile,hostile,hostile,gender,gender,gender,hostile,gender,hostile,gender,hostile,gender
2341,1305536868403032065,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2388,1305537675693355008,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2381,1305537712628404225,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2339,1305537789761646594,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2340,1305538851730063360,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
3229,1305538852501835787,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2327,1305539280337543170,not hostile,not hostile,not hostile,none,none,none,hostile,none,not hostile,none,not hostile,none
2333,1305539431252856832,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
794,1305539606998327297,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2455,1305539796236931073,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2334,1305539803434319873,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2387,1305539804147396609,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
791,1305539937153028097,hostile,hostile,hostile,none,none,none,not hostile,none,hostile,none,hostile,none
2124,1305540140044111873,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
2323,1305540145119191045,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
786,1305540178665189377,hostile,hostile,hostile,none,none,none,hostile,none,hostile,none,hostile,none
2115,1305545589451567104,not hostile,not hostile,not hostile,none,none,none,not hostile,none,not hostile,none,not hostile,none
