tweet_id,H1,H2,H3,H1_conf,H2_conf,H3_conf,I1,I2,I3,I1_conf,I2_conf,I3_conf,H_set1,I_set1,H_set2,I_set2,H_set3,I_set3
1305502858423533568,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305502858423533568,not hostile,not hostile,not hostile,5,5,5,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305522042960334854,hostile,hostile,hostile,5,5,5,gender,gender,gender,5,5,5,hostile,gender,hostile,gender,hostile,gender
1305522042960334854,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305536868403032065,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305536868403032065,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305537675693355008,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305537675693355008,not hostile,not hostile,not hostile,4,5,5,none,none,none,4,4,5,not hostile,none,not hostile,none,not hostile,none
1305537712628404225,not hostile,not hostile,not hostile,3,3,3,none,none,none,2,2,2,not hostile,none,not hostile,none,not hostile,none
1305537712628404225,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305537789761646594,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305537789761646594,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305538851730063360,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305538851730063360,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305538852501835787,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305538852501835787,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305539280337543170,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,none,not hostile,none,not hostile,none
1305539280337543170,not hostile,not hostile,not hostile,3,4,4,none,none,none,3,3,4,not hostile,none,not hostile,none,not hostile,none
1305539431252856832,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305539431252856832,not hostile,not hostile,not hostile,3,3,578,none,none,none,5,5,4,not hostile,none,not hostile,none,not hostile,none
1305539606998327297,hostile,hostile,hostile,4,4,4,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1305539606998327297,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305539796236931073,not hostile,not hostile,not hostile,3,3,3,none,none,none,3,3,3,not hostile,none,not hostile,none,not hostile,none
1305539796236931073,not hostile,not hostile,not hostile,3,4,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305539803434319873,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305539803434319873,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305539804147396609,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305539804147396609,not hostile,not hostile,not hostile,4,3,579,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305539937153028097,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,not hostile,none,hostile,none,hostile,none
1305539937153028097,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305540140044111873,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305540140044111873,not hostile,not hostile,not hostile,3,4,4,none,none,none,5,5,4,not hostile,none,not hostile,none,not hostile,none
1305540145119191045,not hostile,not hostile,not hostile,5,5,5,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305540145119191045,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1305540178665189377,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1305540178665189377,not hostile,not hostile,not hostile,5,4,4,none,none,none,5,5,4,not hostile,none,not hostile,none,not hostile,none
1305545589451567104,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305545589451567104,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305589391054733313,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1305589391054733313,not hostile,hostile,not hostile,5,5,2,none,race,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308316036924612608,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308316036924612608,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308316902155005953,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308316902155005953,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308317517572530177,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308317517572530177,not hostile,not hostile,not hostile,4,4,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308319017166352384,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308319017166352384,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308332988749488128,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308332988749488128,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308337766250483712,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308337766250483712,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308346655222235136,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308346655222235136,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308347888339165184,hostile,hostile,hostile,3,3,3,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308347888339165184,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308353114492342273,not hostile,hostile,not hostile,4,4,4,none,race,none,5,5,5,hostile,none,hostile,none,hostile,none
1308353114492342273,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308355998374133760,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308355998374133760,not hostile,not hostile,not hostile,4,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308361526630404096,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308361526630404096,not hostile,not hostile,not hostile,5,5,2,none,none,none,3,3,3,not hostile,none,not hostile,none,not hostile,none
1308362918103330817,hostile,hostile,hostile,4,4,4,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1308362918103330817,not hostile,not hostile,not hostile,5,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308365005239316481,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308365005239316481,not hostile,not hostile,not hostile,5,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308368151378354177,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308368151378354177,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308368533932343303,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308368533932343303,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308390157557653504,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308390157557653504,not hostile,not hostile,not hostile,4,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308393423364390912,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308393423364390912,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308410087522865152,not hostile,hostile,not hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308410087522865152,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308414189124411392,not hostile,not hostile,not hostile,5,5,5,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308414189124411392,not hostile,not hostile,not hostile,4,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308419488895905795,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308419488895905795,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308431222725586944,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308431222725586944,not hostile,not hostile,not hostile,4,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308432677213736960,not hostile,not hostile,not hostile,3,3,3,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308432677213736960,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308439951214813185,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308439951214813185,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308441343748866048,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308441343748866048,not hostile,not hostile,not hostile,5,5,2,none,none,none,3,3,3,not hostile,none,not hostile,none,not hostile,none
1308454268970688513,not hostile,not hostile,not hostile,4,4,4,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308454268970688513,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308458590450184192,hostile,hostile,hostile,5,5,5,race,race,race,5,5,5,not hostile,none,hostile,race,hostile,race
1308458590450184192,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308461796848734212,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1308461796848734212,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1308474063602561024,hostile,hostile,hostile,3,5,5,"religion,race","religion,race","religion,race",5,5,5,hostile,none,not hostile,none,not hostile,none
1308474063602561024,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308546286774358017,not hostile,not hostile,not hostile,5,5,5,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1308546286774358017,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318813225635532800,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1318813225635532800,not hostile,not hostile,not hostile,5,4,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1318815457433014272,hostile,hostile,hostile,1,1,1,none,none,none,1,1,1,hostile,none,hostile,none,hostile,none
1318815457433014272,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318882990651564032,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318882990651564032,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1318922680796651522,hostile,hostile,hostile,1,1,1,none,none,none,1,1,1,hostile,none,hostile,none,hostile,none
1318922680796651522,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318923080564170752,hostile,hostile,hostile,4,4,4,none,none,none,4,4,4,hostile,none,hostile,none,hostile,none
1318923080564170752,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318926560678862849,hostile,hostile,hostile,4,4,4,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1318926560678862849,not hostile,not hostile,not hostile,5,5,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1318931429749915648,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1318931429749915648,not hostile,not hostile,not hostile,4,4,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318942049618563079,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,not hostile,none,hostile,none,hostile,none
1318942049618563079,not hostile,not hostile,not hostile,4,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318944037315911680,hostile,hostile,hostile,5,5,5,none,none,none,5,5,5,hostile,none,hostile,none,hostile,none
1318944037315911680,not hostile,not hostile,not hostile,4,4,2,none,none,none,4,4,4,not hostile,none,not hostile,none,not hostile,none
1318951274679853058,not hostile,not hostile,not hostile,4,4,4,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
1318951274679853058,not hostile,not hostile,not hostile,5,5,2,none,none,none,5,5,5,not hostile,none,not hostile,none,not hostile,none
